media_moradores_por_domicilio,media_rendimento_medio_por_morador_com_ou_sem_renda,media_rendimento_medio_por_morador_com_renda,media_rendimento_medio_por_morador_reponsavel_com_ou_sem_Renda,media_rendimento_medio_por_morador_responsavel_com_renda,n_alfabetizados_homens,n_alfabetizados_mulheres,n_amarelos,n_brancos,n_domicilios,n_homens,n_idade_0_10,n_idade_11_20,n_idade_21_30,n_idade_31_40,n_idade_41_50,n_idade_51_60,n_idade_61_70,n_idade_71_100,n_indigenas,n_moradores,n_mulheres,n_pardos,n_pretos,variancia_moradores_por_domicilio,geometry,h3_boundary,centroid,index_right,Cod_bairro,Cod_distrito,Cod_meso,Cod_municipio,Cod_subdistrito,Nome_Grande_Regiao,Nome_da_UF,Nome_do_municipio,Nome_do_subdistrito
3.665447966745116,403.5991399700996,721.4423700375219,713.3535527156869,859.6289241977628,323.697035090939,334.12290089885823,4.204521241539645,153.45632719417316,220.70090052345728,412.3349967263048,159.6913944504926,166.79630336107192,155.42872550775058,125.13908176851729,88.06797206873276,59.04137144272693,35.15699184336687,19.5080200567609,0.7018299839692201,821.6342758805825,410.28720173268687,612.4436424726166,51.81453043967459,3.611694450424393,"POLYGON ((-48.35097404002251 -1.2319513075515998, -48.32284772348916 -1.2086624742727403, -48.32871513239998 -1.1726890399246062, -48.36270443309344 -1.1600077222010434, -48.39082580178114 -1.183294675402071, -48.38496282063569 -1.2192648231661942, -48.35097404002251 -1.2319513075515998))",868046847ffffff,POINT (-48.35683747683136 -1.195978910858984),150080005000369,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
3.770186073482048,479.4098714181864,839.7513007203603,853.555366815361,1000.7541220717576,372.7263981520654,398.4974947602004,6.848984489915875,202.9313344557311,242.64788567554055,448.2328425988091,164.58292490662933,181.7898959680473,182.06861208635368,147.6202540642112,102.43449207046092,66.17935528745929,34.04593685735021,21.63404414569957,1.5418745069764548,913.4090523857196,467.2734660583085,634.0182502893775,70.16348548606032,3.4254246609634773,"POLYGON ((-48.311110748309304 -1.2806196431552523, -48.282979509477784 -1.2573289411906643, -48.28885020591035 -1.2213487246992374, -48.32284772348916 -1.2086624742727403, -48.35097404002251 -1.2319513075515998, -48.34510776429675 -1.267928256703204, -48.311110748309304 -1.2806196431552523))",868046877ffffff,POINT (-48.31697748849417 -1.2446404603259298),150080005000369,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
3.652064840504895,433.76607951752464,763.1974945532248,759.0753591554915,914.1443562401694,335.6482179694592,352.24634994624853,4.784953845548457,169.25467218144271,228.3618689635764,421.470337000557,160.808702128707,168.9936899084127,162.84003134572376,131.71036152599822,93.54906420793898,61.88592179655121,35.677630768623104,19.334188682725618,0.8469544893596329,847.6556735875793,427.1225137474223,620.2668532817625,53.43749521672712,3.57378806599301,"POLYGON ((-48.41308479198386 -1.2425501259297769, -48.38496282063569 -1.2192648231661942, -48.39082580178114 -1.183294675402071, -48.42480631748479 -1.1706131556796124, -48.45292330004255 -1.1938965911083457, -48.44706475869211 -1.2298634103624904, -48.41308479198386 -1.2425501259297769))",86804686fffffff,POINT (-48.41894377535956 -1.206581033540739),150080005000369,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
3.7576874876933952,527.7942920874486,907.700310583966,928.8370236639348,1090.1899772129862,392.075709724449,428.0962946426588,7.550034594809334,228.31026260051652,254.447421879522,462.5306680384128,165.8353615291145,184.8668963707768,194.14810893911385,158.49234447852163,111.3275166538666,70.84528479565014,34.82464684545946,21.223893122369372,1.6820780701527736,955.076121609192,494.1976659120381,646.528411408745,72.65417991951064,3.373015451843244,"POLYGON ((-48.33337305441782 -1.3398923228816415, -48.305241182022165 -1.3166033196493756, -48.311110748309304 -1.2806196431552523, -48.34510776429675 -1.267928256703204, -48.37323469893662 -1.2912154154019402, -48.36736955836363 -1.3271958018519192, -48.33337305441782 -1.3398923228816415))",86804695fffffff,POINT (-48.33923865460214 -1.3039096937884802),150080005000369,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
3.777819881350356,529.9910930845377,912.0528959395212,932.574140140956,1095.7297212472213,397.995294917373,435.4216436669192,7.187994315288949,234.05204775836265,256.3712547684423,467.2059386074572,166.76084418129028,185.14392646774584,198.50895818136863,162.5623306492344,113.13684401102246,71.33480769116514,34.57295624911779,20.60224003996702,1.500848540104929,967.4571282965952,500.6633247639954,651.7169319456488,73.40793019533265,3.422052223518583,"POLYGON ((-48.355637117722765 -1.3991666102370683, -48.32750462024609 -1.3758793818275095, -48.33337305441782 -1.3398923228816415, -48.36736955836363 -1.3271958018519192, -48.39549710262778 -1.3504812099041597, -48.38963309917469 -1.3864649561142472, -48.355637117722765 -1.3991666102370683))",868046947ffffff,POINT (-48.36150157593946 -1.3631806124333699),150080005000323,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
3.749992815905271,562.2375139070256,958.560949705954,990.1936841425282,1161.1700546901131,398.4181780897917,441.1908076984676,7.509989858562528,238.6662766622363,258.7657195846128,465.3731114255763,163.23037991343904,184.53346825111151,197.55233140561825,162.06675986199397,115.93942045796874,74.15304800089729,35.88372500004479,21.32843760947513,1.6151731911509666,968.4141206327909,504.4013874461944,649.6370856904763,72.34082540368739,3.321750369350636,"POLYGON ((-48.417761244578294 -1.4097485374577934, -48.38963309917469 -1.3864649561142472, -48.39549710262778 -1.3504812099041597, -48.42948481173721 -1.3377843965103589, -48.45760796295975 -1.3610661702766862, -48.451748402260314 -1.3970465617912982, -48.417761244578294 -1.4097485374577934))",86804696fffffff,POINT (-48.423621246394205 -1.3737658701375035),150080005000151,1500800000.0,150080005.0,1503.0,1500800.0,15008000500,Região Norte,Pará,ANANINDEUA,ANANINDEUA
4.52243362791371,222.62530597229923,456.2267192436588,445.5704877931266,533.2549954826368,269.84853993530834,256.8616209879985,8.52924547123258,92.1475947925354,180.3215099298397,432.34452506480704,198.07183324277884,193.1562379689419,143.74108759372027,104.40475866047188,69.88050609303171,44.520787401474095,31.295195145416045,20.604124136152677,0.7209227477433164,816.3879330597132,391.47719598002686,659.743030577898,62.680927455425305,5.030260080613664,"POLYGON ((-48.422439785637685 -1.5769975812595531, -48.39430546384244 -1.5537161338086143, -48.400170489853686 -1.517719393132549, -48.43416539495312 -1.5050074774239721, -48.462294717171076 -1.5282871771859274, -48.45643413687462 -1.5642805371317163, -48.422439785637685 -1.5769975812595531))",8680712efffffff,POINT (-48.428300806155 -1.541001942960954),150140267000025,1501402000.0,150140267.0,1503.0,1501402.0,15014026700,Região Norte,Pará,BELÉM,OUTEIRO
3.944285832636636,422.075265082046,743.4102014378617,741.5369719145247,895.3711025309688,348.67780389951685,369.4102323196146,5.1736515978449145,173.9412816433718,227.409189463825,447.3548281117753,167.08530480537738,177.43943475928884,171.01195209231383,137.26076507743457,98.07651179581616,66.80127943951837,42.95109308286125,28.339480394637015,0.8101264055972062,904.4211351620224,456.22510873578864,659.0853949639683,64.55504686082294,4.458602407758942,"POLYGON ((-48.462294717171076 -1.5282871771859274, -48.43416539495312 -1.5050074774239721, -48.440027118267366 -1.4690172444356138, -48.47401371406903 -1.4563101080333607, -48.502138011220424 -1.4795880486699275, -48.496280740637545 -1.5155748816218033, -48.462294717171076 -1.5282871771859274))",8680445b7ffffff,POINT (-48.46815241917296 -1.4922980505871817),150140267000025,1501402000.0,150140267.0,1503.0,1501402.0,15014026700,Região Norte,Pará,BELÉM,OUTEIRO
3.97788788335949,432.7713509897214,768.5450231750291,774.880031013202,914.8025131273238,363.2915060715742,384.264788583973,7.291391089209418,193.3942340952336,235.1185917117224,458.4057010636952,176.57095485762727,187.11809883173635,183.99589340016493,147.0548359275553,100.1404912211002,62.79292436898728,33.23849122587164,20.29469674825679,1.2213934087194511,925.5489604274784,468.8471476315776,654.7406984850478,70.60291925119319,3.8997964782066887,"POLYGON ((-48.338033057882065 -1.5071474754984644, -48.30989500069168 -1.4838603132609298, -48.315765593392136 -1.4478634061067182, -48.349769817635874 -1.4351569740512446, -48.37790293170786 -1.458442351552323, -48.37203676767466 -1.494435942619979, -48.338033057882065 -1.5071474754984644))",8680712dfffffff,POINT (-48.34389968063843 -1.4711516392057404),150140267000025,1501402000.0,150140267.0,1503.0,1501402.0,15014026700,Região Norte,Pará,BELÉM,OUTEIRO
4.035904473355124,409.71279617553,780.2222089339283,769.7593626178224,928.8517039149148,372.0676367018965,373.5145575255088,6.960036636184679,183.3637086411832,237.50049315939447,481.132067955558,199.66015637591087,208.6323696913384,190.77760107322,139.6938503714773,92.81127081579338,55.982415735576026,28.21685781892305,18.852019979356545,1.5160165906054348,951.87061725577,472.474672926401,707.1683623686258,54.59861664535856,4.143238429929856,"POLYGON ((-48.52440559801757 -1.5388507916595509, -48.496280740637545 -1.5155748816218033, -48.502138011220424 -1.4795880486699275, -48.536115677470114 -1.4668805645078138, -48.5642354689025 -1.4901547282366825, -48.55838266302394 -1.5261381192308368, -48.52440559801757 -1.5388507916595509))",8680445a7ffffff,POINT (-48.53025882167148 -1.5028650828458308),150140267000025,1501402000.0,150140267.0,1503.0,1501402.0,15014026700,Região Norte,Pará,BELÉM,OUTEIRO
